"BulkAG1"	"BulkAG2"	"BulkAG3"	"BulkTP1"	"BulkTP2"	"BulkTP3"	"RAG1"	"RAG10"	"RAG12"	"RAG2"	"RAG3"	"RAG4"	"RAG5"	"RAG6"	"RAG7"	"RAG8"	"RTP1"	"RTP10"	"RTP11"	"RTP12"	"RTP2"	"RTP3"	"RTP4"	"RTP5"	"RTP6"	"RTP7"	"RTP9"
"K03716"	3.97354359231443e-05	3.99697946640038e-05	4.2352235456868e-05	3.93855073148733e-05	3.39475060707147e-05	3.1049052917904e-05	3.90366557854655e-05	3.97499988857266e-05	4.16551883480996e-05	2.99080419070329e-05	3.91722228847988e-05	3.92025835541667e-05	3.75797867521165e-05	4.3040129364543e-06	3.7550446964802e-05	6.6946897879999e-06	3.73033742661617e-05	4.27084489600795e-05	3.80842788097074e-05	4.1286146850304e-05	4.25927850864405e-05	4.05195084802191e-05	3.96637763245607e-05	4.19388374855967e-05	3.74391017164633e-05	3.78868924712164e-05	3.95829245693122e-05
"K03717"	0.000128354698830808	0.000130021074288872	0.000127441726692939	0.000123965884273564	0.000136284885887388	0.000134896192984863	0.000138136737451612	0.000133439927609521	0.000137832389889601	0.000132807092841198	0.00012855109763603	0.000130454862381456	0.000136483358536784	1.11904336347812e-05	0.000133166707041029	2.01637680519521e-05	0.000141873480025752	0.000137996639328559	0.000130646069302592	0.000129885615273584	0.000137513848993365	0.000146656429947062	0.000143011631175324	0.000140500134214337	0.000148362397759389	0.000150849653444606	0.000133918879316988
"K03715"	4.62039952594701e-06	5.62820497655423e-06	5.19777435152471e-06	7.48324638982594e-06	6.8290901425053e-06	7.73837934261608e-06	7.13081768446443e-06	5.73054903844571e-06	5.18375677220795e-06	6.4432116005505e-06	6.89651811352092e-06	7.17926831353414e-06	7.58736787156746e-06	5.47783464639638e-07	5.49518736070272e-06	1.35487769519046e-06	1.01553660401141e-05	9.367655078508e-06	7.69682275156815e-06	8.73940334787456e-06	8.3157342311622e-06	8.46676296601593e-06	8.88145627623751e-06	8.74982940346982e-06	8.26448255975121e-06	8.77380667754486e-06	9.14224907565332e-06
"K07129"	3.69631962075761e-07	2.8617991406208e-07	3.85020322335164e-07	5.907826097231e-07	2.96916962717622e-07	3.82142189758819e-07	2.74262218633247e-07	2.72883287545034e-07	2.77701255653998e-07	2.88502011964948e-07	2.75860724540837e-07	1.88928113514056e-07	2.67789454290616e-07	0	3.66345824046848e-07	7.96986879523797e-08	3.01644535844973e-07	5.03637369812258e-07	3.99834948133411e-07	6.02717472267211e-07	3.04234179188861e-07	2.01589594428951e-07	2.01851279005398e-07	2.01145503528042e-07	2.98716237099441e-07	2.99107045825393e-07	6.02785653339779e-07
"K00045"	4.58343632973943e-05	4.84597987811788e-05	4.80312852113117e-05	3.47577102053757e-05	3.47392846379617e-05	3.43927970782937e-05	2.55978070724364e-05	3.01990838216504e-05	2.08275941740498e-05	3.45240740984721e-05	2.72182581546959e-05	2.75835045730522e-05	2.43688403404461e-05	0.000266692292498841	1.90499828504361e-05	0.00024379828644633	4.00181750887664e-05	3.77728027359194e-05	4.14828758688413e-05	4.41992812995955e-05	3.70151584679781e-05	3.89067917247875e-05	4.04711814405823e-05	4.40508652726412e-05	4.2616849826187e-05	4.37693310391158e-05	4.16926743560014e-05
"K13995"	0	9.53933046873599e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K13991"	4.52799153542807e-06	4.57887862499327e-06	4.04271338451922e-06	1.74280869868315e-05	1.77160454421514e-05	1.36615832838778e-05	4.75387845630962e-06	4.91189917581061e-06	4.72092134611796e-06	3.46202414357937e-06	4.68963231719422e-06	4.81766689460844e-06	3.65978920863842e-06	3.13019122651222e-07	4.67090925659732e-06	7.17288191571417e-07	1.72942867217785e-05	1.61163958339923e-05	1.3894264447636e-05	1.46661251585021e-05	1.85582849305205e-05	1.6328757148745e-05	1.54416228439129e-05	1.52870582681312e-05	1.60311047243367e-05	1.63511851717881e-05	1.72798553957403e-05
"K13990"	0.000265488156760915	0.000250502818109007	0.000247760577422678	9.54113914702807e-05	9.75867084131916e-05	8.33069973674225e-05	0.000263200309148373	0.000246413608653165	0.000281589073233154	0.000238110327208404	0.000258665406044458	0.000254391704846677	0.000266093454413442	1.64335039391891e-05	0.000277049029435429	3.91320557846184e-05	8.21478619284477e-05	9.13598188839436e-05	8.646430753385e-05	8.57867868860331e-05	8.65039182826995e-05	8.66835256044488e-05	8.26580987527105e-05	8.59897027582379e-05	8.92165828136998e-05	8.86353879129248e-05	8.96141337965138e-05
"K13993"	0.000767817993221874	0.000795484767787894	0.000774757143618933	0.000949584581361596	0.000942315467344825	0.000973411692863151	0.000833482882426438	0.000848757985360903	0.000829493650638491	0.00081280633504258	0.000832271805939704	0.000835629046072671	0.000856212148518531	0.000325305123215282	0.000825926660313619	0.000377373287454518	0.000962949906595769	0.000968998299518785	0.000949108208131683	0.000952293606182194	0.000965233639173193	0.000968335616839464	0.000965858370040829	0.000956547442027603	0.000951212071003655	0.000966414865061844	0.000956821760401343
"K13992"	3.69631962075761e-06	3.62494557811968e-06	3.46518290101647e-06	1.72311594502571e-05	1.76170731212455e-05	1.35660477364381e-05	5.02814067494286e-06	5.0938213675073e-06	3.61011632350197e-06	3.17352213161443e-06	5.42526091596979e-06	3.96749038379518e-06	3.3027366029176e-06	3.13019122651222e-07	4.21297697653876e-06	8.76685567476177e-07	1.68920940073185e-05	1.65193057298421e-05	1.3594388236536e-05	1.47665780705467e-05	1.85582849305205e-05	1.62279623515305e-05	1.55425484834156e-05	1.50859127646031e-05	1.52345280920715e-05	1.62514828231797e-05	1.68779982935138e-05
"K06298"	1.97753099710532e-05	2.12727069452813e-05	2.22349236148557e-05	1.23079710358979e-05	1.30643463595753e-05	6.59195277333962e-06	1.63643123784504e-05	1.56453084859153e-05	2.16606979410118e-05	1.58676106580721e-05	1.6919457771838e-05	1.87038832378916e-05	1.49962094402745e-05	1.17382170994208e-06	1.99658474105532e-05	2.47065932652377e-06	1.39761968274838e-05	1.4504756250593e-05	1.30945945513692e-05	1.36615960380568e-05	1.56173545316949e-05	1.40104768128121e-05	1.45332920883887e-05	1.40801852469629e-05	1.36413748275412e-05	1.28616029704919e-05	1.28594272712486e-05
"K06299"	1.72802942270418e-05	1.8029334585911e-05	1.95397813585096e-05	1.06340869750158e-05	1.1777706187799e-05	6.30534613102051e-06	1.45358975875621e-05	1.37351254731e-05	1.97167891514338e-05	1.4521267935569e-05	1.5264293424593e-05	1.70979942730221e-05	1.26753675030892e-05	1.09556692927928e-06	1.82257047463307e-05	2.15186457471425e-06	1.25685223268739e-05	1.3598208984931e-05	1.2194965918069e-05	1.26570669176114e-05	1.47046519941283e-05	1.31033236378818e-05	1.38268126118698e-05	1.30744577293227e-05	1.26456540372097e-05	1.22633888788411e-05	1.16538559645691e-05
"K06294"	2.06993898762426e-05	2.21312466874675e-05	2.33899845818612e-05	1.25048985724723e-05	1.32622910013871e-05	6.68748832077933e-06	1.7369940513439e-05	1.6372997252702e-05	2.24938017079738e-05	1.65407820193237e-05	1.75631327957666e-05	1.94595956919478e-05	1.57995778031464e-05	1.25207649060489e-06	2.10648848826938e-05	2.55035801447615e-06	1.40767450060987e-05	1.47062111985179e-05	1.31945532884025e-05	1.38625018621459e-05	1.56173545316949e-05	1.43128612044555e-05	1.49369946463995e-05	1.4281330750491e-05	1.39400910646406e-05	1.31607100163173e-05	1.31608200979185e-05
"K06295"	6.69957931262316e-05	7.03048655545842e-05	6.9496168181497e-05	3.60377391931091e-05	3.69166756978909e-05	2.22597825534512e-05	4.90929371353512e-05	4.75726531286842e-05	6.48895267378174e-05	4.46216445172453e-05	5.11261876149017e-05	5.32777280109639e-05	4.67738913494277e-05	4.38226771711711e-06	6.89646013768192e-05	8.28866354704749e-06	4.13253014107613e-05	4.24062665381921e-05	3.95836598652076e-05	4.08843352021258e-05	4.27956078725664e-05	4.0922687669077e-05	4.29943224281498e-05	4.16371192303047e-05	4.00279757713252e-05	3.7587785425391e-05	4.1793138631558e-05
"K06296"	2.42108935159623e-05	2.5183832437463e-05	2.50263209517856e-05	1.32926087187698e-05	1.37571526059165e-05	8.59819926957342e-06	1.70042575552613e-05	1.6372997252702e-05	2.31417713044998e-05	1.60599453327154e-05	1.8574622119083e-05	1.93651316351908e-05	1.61566304088672e-05	1.64335039391891e-06	2.49115160351857e-05	2.94885145423805e-06	1.50822267922487e-05	1.64185782558796e-05	1.47938930809362e-05	1.5570201366903e-05	1.66314684623244e-05	1.51192195821713e-05	1.58453254019237e-05	1.51864855163672e-05	1.46370956178726e-05	1.41577335024019e-05	1.59738198135041e-05
"K06297"	2.77223971556821e-05	2.84272047968332e-05	2.80102284498832e-05	1.33910724870569e-05	1.38561249268223e-05	8.78927036445283e-06	1.93811967834161e-05	1.83741413613656e-05	2.56410826053858e-05	1.76947900671835e-05	2.07815079154097e-05	2.15378049406024e-05	1.82989460431921e-05	1.87811473590733e-06	2.91244930117244e-05	3.34734489399995e-06	1.53838713280936e-05	1.65193057298421e-05	1.49938105550029e-05	1.54697484548584e-05	1.63272342831355e-05	1.58247831626726e-05	1.61481023204318e-05	1.52870582681312e-05	1.50353839340052e-05	1.41577335024019e-05	1.56724269868343e-05
"K06290"	8.31671914670462e-07	1.04932635156096e-06	1.0588058864217e-06	0	0	0	5.48524437266494e-07	7.27688766786757e-07	8.33103766961993e-07	4.80836686608246e-07	6.43675023928619e-07	5.66784340542169e-07	3.57052605720822e-07	0	1.00745101612883e-06	7.96986879523797e-08	0	0	0	0	1.01411393062954e-07	0	0	0	0	9.97023486084643e-08	0
"K06292"	8.31671914670462e-07	1.04932635156096e-06	1.0588058864217e-06	0	0	0	5.48524437266494e-07	6.36727670938412e-07	8.33103766961993e-07	4.80836686608246e-07	6.43675023928619e-07	5.66784340542169e-07	3.57052605720822e-07	0	1.00745101612883e-06	7.96986879523797e-08	0	0	0	0	1.01411393062954e-07	0	0	0	0	9.97023486084643e-08	0
"K06293"	8.31671914670462e-07	1.04932635156096e-06	1.0588058864217e-06	0	0	0	5.48524437266494e-07	6.36727670938412e-07	8.33103766961993e-07	4.80836686608246e-07	6.43675023928619e-07	5.66784340542169e-07	3.57052605720822e-07	0	1.00745101612883e-06	7.96986879523797e-08	0	0	0	0	1.01411393062954e-07	0	0	0	0	9.97023486084643e-08	0
"K12743"	2.77223971556821e-07	2.8617991406208e-07	3.85020322335164e-07	1.96927536574367e-07	1.97944641811748e-07	1.91071094879409e-07	2.74262218633247e-07	1.81922191696689e-07	2.77701255653998e-07	1.92334674643299e-07	1.83907149693891e-07	3.77856227028113e-07	2.67789454290616e-07	0	2.74759368035136e-07	0	2.01096357229982e-07	2.01454947924903e-07	2.99876211100058e-07	3.01358736133606e-07	2.02822786125907e-07	2.01589594428951e-07	2.01851279005398e-07	2.01145503528042e-07	1.99144158066294e-07	1.99404697216929e-07	2.0092855111326e-07
"K00248"	0.000515821403076724	0.000514837665397681	0.000517178547976709	0.000396907449965636	0.000384606439040226	0.000379944872167705	0.000489466639520802	0.000467812915948036	0.00046311312734565	0.000439388564222615	0.000479997660701056	0.000467124760663504	0.000481485438814528	3.37278104656692e-05	0.000477806541013102	7.41197797957131e-05	0.000370721134553472	0.000371482923973522	0.000384141426419174	0.00037388573862976	0.000364675369454381	0.000351673047481304	0.000358891574071598	0.000369504289981013	0.000358260340361263	0.00035184958823927	0.000375234069204012
"K06426"	1.89436380563827e-05	2.00325939843456e-05	2.14648829701854e-05	1.11264058164517e-05	1.21735954714225e-05	6.49641722589992e-06	1.59072086807283e-05	1.48266586232802e-05	2.11052954297038e-05	1.54829413087855e-05	1.63677363227563e-05	1.82315629541064e-05	1.41928410774027e-05	1.09556692927928e-06	1.98742609545415e-05	2.31126195061901e-06	1.30712632199488e-05	1.40011188807808e-05	1.24948421291691e-05	1.2958425653745e-05	1.50088861733171e-05	1.36072976239542e-05	1.41295895303779e-05	1.33761759846148e-05	1.32430865114086e-05	1.27619006218834e-05	1.21561773423522e-05
"K11739"	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34764341988416e-07	0	2.39096063857139e-07	0	1.00727473962452e-07	0	0	0	0	0	6.03436510584126e-07	9.95720790331471e-08	0	0
"K11738"	3.30820606057806e-05	3.75849620468198e-05	3.59994001383378e-05	9.64944929214397e-06	1.02931213742109e-05	7.16516605797785e-06	2.111819083476e-05	2.02843243741808e-05	1.67546424244579e-05	1.75986227298618e-05	2.10573686399505e-05	1.88928113514056e-05	1.93701038603546e-05	2.73891732319819e-06	1.77677724662721e-05	4.62252390123802e-06	1.1663588719339e-05	1.07778397139823e-05	1.05956261255354e-05	1.40634076862349e-05	1.02425506993583e-05	1.37080924211686e-05	1.2413853658832e-05	1.11635754458063e-05	1.27452261162428e-05	1.48556499426612e-05	1.2758962995692e-05
"K11733"	9.24079905189402e-08	2.8617991406208e-07	1.92510161167582e-07	0	0	0	0	9.09610958483446e-08	2.77701255653998e-07	2.88502011964948e-07	0	9.44640567570281e-08	8.92631514302055e-08	1.09556692927928e-06	0	1.67367244699997e-06	0	1.00727473962452e-07	9.99587370333526e-08	1.00452912044535e-07	1.01411393062954e-06	1.00794797214475e-07	2.01851279005398e-07	1.00572751764021e-06	9.95720790331471e-08	9.97023486084643e-08	0
"K11732"	0	9.53933046873599e-08	1.92510161167582e-07	0	0	0	0	9.09610958483446e-08	0	9.61673373216493e-08	0	9.44640567570281e-08	0	0	0	0	1.00548178614991e-07	0	9.99587370333526e-08	2.0090582408907e-07	0	0	0	1.00572751764021e-07	7.96576632265177e-07	9.97023486084643e-08	1.0046427555663e-07
"K11731"	6.09892737425005e-05	6.73476731092761e-05	6.70897911669023e-05	0.000145332521991883	0.000138363304626412	0.000144545283276273	7.09424938864666e-05	7.20411879118889e-05	5.72064586647235e-05	6.91443155342658e-05	6.96088561591378e-05	7.08480425677711e-05	7.27494684156174e-05	4.3040129364543e-06	7.40934429134751e-05	1.13172136892379e-05	0.000139058131024533	0.000132658083208549	0.000136143799839426	0.000130086521097673	0.000138426551530932	0.00012589270172088	0.000126358900657379	0.000131649732059103	0.000126257396214031	0.000119244008935723	0.000134923522072554
"K11737"	2.95705569660609e-06	3.72033888280704e-06	3.36892782043268e-06	3.5446956583386e-06	2.96916962717622e-06	3.43927970782937e-06	2.65120144678806e-06	3.09267725884372e-06	1.57364044870599e-06	1.92334674643299e-06	3.0344679699492e-06	2.73945764595382e-06	2.14231563432493e-06	3.91273903314027e-07	1.74014266422253e-06	5.57890815666658e-07	3.01644535844973e-06	2.9210967449111e-06	3.39859705913399e-06	3.01358736133606e-06	2.12963925432203e-06	5.54371384679614e-06	3.43147174309177e-06	3.82176456703279e-06	4.08245524035903e-06	4.08779629294704e-06	4.01857102226519e-06
"K11736"	0	9.53933046873599e-08	9.62550805837909e-08	0	0	0	0	9.09610958483446e-08	0	9.61673373216493e-08	0	9.44640567570281e-08	0	0	0	0	0	0	0	1.00452912044535e-07	0	0	0	0	0	0	0
"K11734"	9.24079905189402e-08	1.9078660937472e-07	9.62550805837909e-08	0	0	0	1.82841479088831e-07	3.63844383393378e-07	9.25670852179992e-08	3.43317394238288e-05	3.67814299387782e-07	8.02944482434739e-06	1.78526302860411e-07	3.91273903314027e-07	9.15864560117121e-08	2.39096063857139e-07	0	1.00727473962452e-07	0	2.0090582408907e-07	0	0	0	0	9.95720790331471e-08	0	1.0046427555663e-07
"K06871"	7.77151200264287e-05	8.21336353358169e-05	7.74853398699517e-05	0.000119338087164066	0.00011441200296719	0.000109101595176143	8.96837454930718e-05	8.45028580431121e-05	8.57171209118672e-05	0.000111073274606505	9.13098998230169e-05	9.60699457218976e-05	9.04235723987981e-05	8.6080258729086e-06	8.398478016274e-05	1.64976284061426e-05	0.00010859203290419	0.000119865694015317	0.000119350732017823	0.000114717225554859	0.000117637215953026	0.000106439305858486	0.000106375624035845	0.000113948927748636	0.00010534725961707	0.000108675559983226	0.000119652952187946
"K06872"	0.000372404201791329	0.000358297252405724	0.000354796227031853	0.000362445131065122	0.000371839009643368	0.000366569895526147	0.000386618307533334	0.000376124131332905	0.000408683681237466	0.000381399659817661	0.000381791242764518	0.000388625129498414	0.000387223550904231	2.99715809938545e-05	0.000390707821345964	6.02522080919991e-05	0.000351616980616624	0.000352344703920656	0.000352554465516635	0.000351082927595651	0.000353621527610519	0.000363667628349827	0.000362524897093695	0.000351602340167017	0.000363338516391954	0.000369796010988794	0.000348510571905949
"K06873"	4.06595158283337e-05	4.23546272811878e-05	4.58174183578845e-05	9.89560871286193e-05	0.000103525047667544	0.00011330515926349	5.17441385821393e-05	5.13020580584663e-05	6.54449292491254e-05	4.42369751679587e-05	5.20457233633712e-05	5.7056290281245e-05	5.50753644324368e-05	3.67797469115186e-06	5.81573995674372e-05	8.92625305066653e-06	0.000114926568156935	0.000113318408207758	0.00010195791177402	0.000106078275119029	0.000115406165305641	0.000123171242196089	0.000121716321240255	0.000110630026940423	0.000118590346128478	0.00012333180522867	0.000104985167956678
"K06874"	0	0	0	9.84637682871834e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0092855111326e-07
"K06875"	3.41909564920079e-06	7.34528446092671e-06	5.58279467385987e-06	1.67388406088212e-06	1.58355713449398e-06	1.81517540135439e-06	5.57666511220936e-06	1.47356975274318e-05	1.31445261009559e-05	7.21255029912369e-06	5.79307521535757e-06	5.76230746217872e-06	5.26652593438212e-06	7.04293025965249e-07	4.94566862463245e-06	8.76685567476177e-07	1.60877085783986e-06	2.51818684906129e-06	1.29946358143358e-06	1.80815241680163e-06	9.12702537566583e-07	1.71351155264608e-06	2.01851279005398e-06	1.50859127646031e-06	1.39400910646406e-06	1.59523757773543e-06	2.81299971558564e-06
"K06876"	2.87388850513904e-05	3.1289003937454e-05	3.11866461091483e-05	3.19022609250474e-05	3.02855301971974e-05	2.63678110933585e-05	4.00422839204541e-05	3.72940492978213e-05	3.65639986611097e-05	6.86634788476576e-05	4.10112943817377e-05	4.60984596974297e-05	3.63301026320936e-05	5.32132508507077e-06	3.00403575718416e-05	9.24504780247605e-06	3.17732244423372e-05	3.65640730483699e-05	3.458572301354e-05	3.51585192155873e-05	3.39728166760895e-05	3.15487715281308e-05	3.26999071988745e-05	3.54016086209354e-05	3.35557906341706e-05	3.18050492061001e-05	3.54638892714903e-05
"K06877"	0.000142400713389687	0.000157208166124769	0.000160938494736098	0.000148187971272211	0.000138957138551847	0.000145022961013472	0.000133291438255758	0.000136077799389123	0.000115431155266845	0.000111650278630435	0.000128459144061183	0.000123370058124679	0.00012612883297088	7.59071372429213e-06	0.000127030414488245	2.0562261491714e-05	0.000151827749708637	0.000153609397792739	0.000153436661346196	0.000149976197682491	0.000149581804767857	0.000146354045555418	0.000139378308153227	0.00014532762629901	0.000133426585904417	0.000133601147135342	0.000156221948490559
"K06878"	7.15237846616597e-05	7.15449785155199e-05	7.21913104378432e-05	0.000157837420564355	0.000159345436658457	0.000158684544297349	8.52955499949399e-05	9.38718509154916e-05	9.05306093432032e-05	0.000127037052601899	8.91949676015372e-05	9.86204752543374e-05	8.50677833129858e-05	0.000271074560215958	8.2061464586494e-05	0.000254398211943996	0.000152229942423096	0.000150889755995753	0.000158034763249731	0.000154998843284718	0.000153232614918123	0.000149680273863496	0.000156333815589681	0.000155384901475412	0.000155232871212676	0.000154837747388945	0.000149289913477152
"K06879"	1.5432134416663e-05	1.88878743280973e-05	1.69408941827472e-05	5.41550725579509e-06	4.65169908257607e-06	4.58570627710582e-06	6.94797620537559e-06	8.55034300974439e-06	5.46145802786195e-06	1.63484473446804e-05	8.91949676015372e-06	9.44640567570282e-06	6.78399950869561e-06	2.50415298120978e-06	5.22042799266759e-06	3.10824883014281e-06	4.92686075213456e-06	5.84219348982219e-06	7.19702906640139e-06	5.92672181062758e-06	4.36068990170701e-06	7.3580201966567e-06	6.05553837016194e-06	8.85040215523384e-06	5.77518058392253e-06	5.08481977903168e-06	6.42971363562431e-06
"K07478"	0.000534118185199474	0.000533630146421091	0.000534023187078872	0.000508959218276451	0.000507925950888945	0.00051101964325498	0.000536548320386176	0.00052693762824946	0.000535408020900907	0.000526612339173351	0.000534526130585295	0.000532871744166396	0.000539238697789871	0.000302141708139092	0.000538619947804879	0.000325489441597519	0.000512795710936454	0.000515724666687752	0.000511988651084832	0.000510702604834417	0.000514561408401427	0.000516170156535328	0.000511592066639181	0.00051151301547181	0.000509311184254548	0.000512669476544723	0.000513874769472162
"K12645"	1.66334382934092e-06	2.28943931249664e-06	2.40637701459477e-06	1.7723478291693e-06	1.78150177630573e-06	1.33749766415587e-06	1.64557331179948e-06	1.72826082111855e-06	1.29593919305199e-06	9.61673373216493e-07	2.0229786466328e-06	1.88928113514056e-06	1.6067367257437e-06	7.82547806628055e-08	1.64855620821082e-06	2.39096063857139e-07	1.20657814337989e-06	1.41018463547432e-06	9.99587370333526e-07	1.60724659271256e-06	1.5211708959443e-06	1.41112716100265e-06	1.51388459254048e-06	1.30744577293227e-06	1.29443702743091e-06	1.59523757773543e-06	1.50696413334945e-06
"K07479"	0	9.53933046873599e-08	9.62550805837909e-08	0	0	0	0	9.09610958483446e-08	0	9.61673373216493e-08	0	9.44640567570281e-08	0	0	0	0	0	0	0	1.00452912044535e-07	0	1.00794797214475e-07	0	3.01718255292063e-07	0	9.97023486084643e-08	0
"K07473"	0.00027990380328187	0.000259183608835557	0.000264412706363674	7.73925218737261e-05	7.3734379074876e-05	6.23847124781271e-05	0.000268137029083771	0.000255418757142152	0.000293067391800185	0.000250227411710931	0.000269515927876397	0.000265632927600763	0.000271895559256406	8.01328953987128e-05	0.000280346141851851	9.80293861814271e-05	6.28426116343694e-05	7.22215988310778e-05	6.89715285530133e-05	7.51387782093123e-05	6.87569244966826e-05	7.13627164278485e-05	6.80238810248191e-05	7.15072265042189e-05	6.86051624538384e-05	6.87946205398404e-05	7.69556350763785e-05
"K07472"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0046427555663e-07
"K07470"	0	9.53933046873599e-08	9.62550805837909e-08	0	0	0	0	9.09610958483446e-08	0	9.61673373216493e-08	0	9.44640567570281e-08	0	0	0	0	0	0	0	1.00452912044535e-07	0	0	0	0	0	0	0
"K07477"	1.52473184356251e-05	1.86970877187225e-05	1.472702732932e-05	1.17171884261748e-05	1.14807892250814e-05	1.29928344517998e-05	2.15752945324821e-05	2.25583517703895e-05	1.87911182992538e-05	2.10606468734412e-05	2.23447186878078e-05	1.93651316351908e-05	2.42795771890159e-05	1.01731214861647e-06	2.14312307067406e-05	4.14433177352375e-06	1.33729077557938e-05	1.53105760422926e-05	1.1895089706969e-05	1.30588785657896e-05	1.41975950288135e-05	1.37080924211686e-05	1.35240356933617e-05	1.22698757152106e-05	1.22473657210771e-05	1.37589241079681e-05	1.64761411912873e-05
"K07476"	2.0144941933129e-05	2.11773136405939e-05	2.28124540983584e-05	1.21110434993236e-05	1.30643463595753e-05	6.68748832077933e-06	1.70956782948057e-05	1.60091528693086e-05	2.23086675375378e-05	1.6444614682002e-05	1.71953184963788e-05	1.92706675784337e-05	1.52639988945651e-05	1.25207649060489e-06	2.06985390586469e-05	2.55035801447615e-06	1.39761968274838e-05	1.46054837245555e-05	1.31945532884025e-05	1.38625018621459e-05	1.56173545316949e-05	1.441365600167e-05	1.47351433673941e-05	1.4381903502255e-05	1.38405189856075e-05	1.32604123649257e-05	1.32612843734751e-05
"K07474"	7.39263924151521e-06	6.77292463280255e-06	5.87155991561125e-06	6.59707247524129e-06	7.22497942612879e-06	7.45177270029696e-06	7.67934212173092e-06	7.64073205126094e-06	6.66483013569594e-06	6.15470958858555e-06	7.99996101168427e-06	6.99034020002008e-06	6.78399950869561e-06	4.69528683976833e-07	6.86898420087841e-06	1.27517900723808e-06	6.43508343135943e-06	7.55456054718387e-06	6.99711159233468e-06	8.8398562599191e-06	7.60585447972152e-06	7.15643060222775e-06	7.87219988121052e-06	8.44811114817776e-06	7.56747800651918e-06	7.87648554006868e-06	8.23807059564365e-06
"K15034"	0.000182875413236983	0.000192312902249718	0.000195205303423928	0.000277864754106431	0.00026841293429673	0.000280970045020171	0.000181104485037488	0.000186743129776651	0.000152735690609699	0.000200797400327604	0.000182068078196952	0.000186094191811345	0.000175848408317505	0.000279526076527541	0.000161650094860672	0.000271214635101948	0.000273893238547236	0.000271057632432957	0.000283283060752521	0.00027885728383563	0.000270971242264212	0.000265291906268499	0.000266847390845136	0.000275267621578125	0.000266056595176569	0.000260821343959743	0.000276176293505175
"K15036"	9.24079905189402e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K08738"	0.000245805254780381	0.000225986738804356	0.000233803590738028	0.000435406783365925	0.000440327855710233	0.000431534067785146	0.000294283360593474	0.000322093240398988	0.000275849913949638	0.000307254642742669	0.000302159446947063	0.000293688752457601	0.000277072822039358	0.00120809730387239	0.000261754091281473	0.00111450645232608	0.00039967900999459	0.000391225508870162	0.000416927892166114	0.00042240449514727	0.000409499205188207	0.000402776009669043	0.000416520114227639	0.000408526517665453	0.000423280907969909	0.000420644208779111	0.000406779851728794
"K00128"	0.00126506539020429	0.00128561556727155	0.00130560391303854	0.0014765626692346	0.00143450481920974	0.00144593051049993	0.00127394800555143	0.00129210236652573	0.00118069317195558	0.00136221033316116	0.00127659147960015	0.00128064921745503	0.00124200748899988	0.00186778510485984	0.00120454506946604	0.00181402183648411	0.00142838742540456	0.00142176829498	0.00146809397080885	0.00145927945327096	0.00142452583835531	0.00139439522466505	0.00141558301966486	0.00142944052082203	0.00141043849950453	0.00139094746543669	0.00144397303257544
"K00129"	1.98677179615721e-05	2.35621462577779e-05	2.50263209517856e-05	3.05237681690268e-06	3.16711426898796e-06	3.53481525526907e-06	1.09704887453299e-05	1.01876427350146e-05	6.57226305047794e-06	5.96237491394225e-06	9.2873110595415e-06	8.87962133516065e-06	9.19410459731116e-06	7.82547806628055e-07	8.88388623313607e-06	1.59397375904759e-06	6.53563160997442e-06	4.93564622416013e-06	4.99793685166763e-06	5.32400433836037e-06	3.85363293639224e-06	4.73735546908034e-06	3.12869482458367e-06	4.62634658114496e-06	4.58031563552477e-06	4.58630803598936e-06	5.32460660450138e-06
"K00438"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01096357229982e-07	0	0	0	0	0	0	0	0	0	0
"K00432"	0.000523214042318239	0.000518462610975801	0.000518044843701963	0.000448108609474971	0.000452303506539844	0.000448826001871732	0.000504368220066542	0.00049564701127763	0.000497640650131964	0.000491126591701663	0.000502618240113404	0.000499242539960894	0.000505050910792102	0.000298698497789928	0.000507938485040955	0.000317997764929995	0.000449349810230395	0.000451259083351783	0.000449514440438987	0.000443499606676623	0.000447629888979877	0.000451661486318064	0.000447907988112978	0.00044945962763341	0.000449667508913692	0.000444871879490968	0.000449778561667032
"K00433"	0.000639740518362623	0.000608990857124106	0.000609294660095396	0.000416107884781637	0.000417564221901882	0.000400580550414682	0.000636105505750045	0.000631724810666753	0.000655837798769524	0.000700194383038928	0.000638985391611425	0.000643111298401848	0.000644122900720363	0.00122030504965579	0.000663910219628901	0.00116631059949512	0.0003890209030614	0.000404219353011318	0.000402233957822211	0.000405427953011744	0.000398343951951282	0.000397030706227818	0.000387453530050861	0.000404403034843128	0.00040844466819397	0.000398510287388032	0.000401656173675406
