"A001"	"A003"	"A006"	"A007"	"A010"	"A011"	"A013"	"A015"	"A018"	"A020"	"A021"	"A024"	"A025"	"A028"	"A029"	"A031"	"A034"	"A035"	"A037"	"A039"	"A081"	"A082"	"A083"	"A084"	"A085"	"A086"	"A091"	"A093"	"A094"	"A098"	"A099"	"A100"	"A101"	"A107"	"A108"	"A109"	"A116"	"A118"	"A119"	"A120"
"195115"	0.000833333333333333	0.0019047619047619	0.000404761904761905	0	0.000833333333333333	0.00116666666666667	0.000261904761904762	0.00102380952380952	0.000119047619047619	2.38095238095238e-05	0.000166666666666667	0.000142857142857143	2.38095238095238e-05	0	0.00019047619047619	7.14285714285714e-05	0.000119047619047619	0.000619047619047619	0.000642857142857143	0.000214285714285714	0.000452380952380952	0.000404761904761905	0	0.0014047619047619	0.000261904761904762	0.00030952380952381	9.52380952380952e-05	0	0	4.76190476190476e-05	0.000785714285714286	0.000285714285714286	0	4.76190476190476e-05	0.000142857142857143	0.000238095238095238	2.38095238095238e-05	0.00147619047619048	4.76190476190476e-05	0.000238095238095238
"195350"	0.000142857142857143	0.000142857142857143	2.38095238095238e-05	2.38095238095238e-05	0	4.76190476190476e-05	0	0	0.000571428571428571	0	0	0.000119047619047619	0	0	0	0.000119047619047619	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	9.52380952380952e-05	0	0	0	0	0	0	0.000404761904761905	0.000238095238095238	0	0	0	0	4.76190476190476e-05
"528753"	0.00326190476190476	0.00735714285714286	0.0142857142857143	0.00228571428571429	0.0049047619047619	2.38095238095238e-05	0	0.000142857142857143	0.0379047619047619	0.0378095238095238	0.00104761904761905	0.000238095238095238	0.0192142857142857	7.14285714285714e-05	0.000761904761904762	0.00469047619047619	0.00583333333333333	7.14285714285714e-05	2.38095238095238e-05	0.00176190476190476	0	2.38095238095238e-05	0.0103333333333333	0.0114761904761905	0	0.000238095238095238	4.76190476190476e-05	0.06	0.0110952380952381	0.0169047619047619	0.000166666666666667	0.0629761904761905	0	0.00019047619047619	0.000166666666666667	0.0153095238095238	0.0684285714285714	0.0299047619047619	0.00897619047619048	0.0166190476190476
"275097"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"157966"	0	0	0	0	7.14285714285714e-05	0	0	4.76190476190476e-05	0	0	2.38095238095238e-05	2.38095238095238e-05	0	0	0	4.76190476190476e-05	0	0	2.38095238095238e-05	0	0.000119047619047619	0	0	2.38095238095238e-05	0	0	2.38095238095238e-05	0	0	2.38095238095238e-05	0	2.38095238095238e-05	0	0	0	0	0	0	0	0.000142857142857143
"3924627"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
"59563"	4.76190476190476e-05	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0
"271593"	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	2.38095238095238e-05	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	2.38095238095238e-05	0	0
"4381555"	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	4.76190476190476e-05	0	0	0	0	7.14285714285714e-05	0	0	0	0	0	0	0.000119047619047619	0	0
"298562"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.52380952380952e-05	0	0	0	0	0	0	0	0	0	0	0	0
"183592"	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"183598"	0.000119047619047619	0	0	0	0	0.000452380952380952	0	0	0	0	0	0	0	0.000380952380952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"192958"	0	2.38095238095238e-05	0	2.38095238095238e-05	0	0	0	0	0	0	4.76190476190476e-05	0	2.38095238095238e-05	0	0	0	0.000142857142857143	0	0	0	0	2.38095238095238e-05	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0
"3021821"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0
"194995"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"564806"	0.000142857142857143	9.52380952380952e-05	0.000261904761904762	4.76190476190476e-05	0	0.000142857142857143	0.0044047619047619	4.76190476190476e-05	0.00069047619047619	0.00171428571428571	0.000214285714285714	0.000476190476190476	0.00416666666666667	9.52380952380952e-05	0	0.000261904761904762	0	7.14285714285714e-05	2.38095238095238e-05	0.000380952380952381	0.000285714285714286	0.00069047619047619	0.0010952380952381	0.000357142857142857	0.00295238095238095	0.00171428571428571	0.000285714285714286	0.018952380952381	0.00171428571428571	0.000238095238095238	0.00514285714285714	0.000261904761904762	0.00152380952380952	4.76190476190476e-05	0.000238095238095238	0.000785714285714286	0.0608571428571429	0.00161904761904762	0.000761904761904762	0.000214285714285714
"232273"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05
"3807411"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1021043"	4.76190476190476e-05	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	2.38095238095238e-05	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"370046"	0.000666666666666667	0	7.14285714285714e-05	0	0.00030952380952381	0	0	0.000214285714285714	0.000142857142857143	0	0.000380952380952381	7.14285714285714e-05	0	0.000214285714285714	9.52380952380952e-05	0.00080952380952381	0.000380952380952381	2.38095238095238e-05	0.000166666666666667	0	0.000166666666666667	4.76190476190476e-05	0	0.000785714285714286	0	9.52380952380952e-05	0.00169047619047619	0	0	0.0035	0	7.14285714285714e-05	0	0.00195238095238095	0.00102380952380952	0	0	0	0	9.52380952380952e-05
"158113"	7.14285714285714e-05	2.38095238095238e-05	0	0	2.38095238095238e-05	0.000214285714285714	0	0	0.0234047619047619	0	0	0	0	0.00726190476190476	0.000452380952380952	0.0055	0.00185714285714286	0	0	0.00173809523809524	0	0	0	0	0	0	9.52380952380952e-05	0	0	0	0.000166666666666667	0	0	0	0.000166666666666667	2.38095238095238e-05	0	0	0.000119047619047619	0
"1084417"	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"189147"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0
"189630"	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4332078"	0.00019047619047619	2.38095238095238e-05	0	0	0	0	0	4.76190476190476e-05	0.000142857142857143	0	7.14285714285714e-05	0.00019047619047619	0	0.000142857142857143	2.38095238095238e-05	0	0	0	9.52380952380952e-05	0	0.000119047619047619	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	7.14285714285714e-05	0	0	0	0	0	0
"461524"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0
"653954"	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0
"288128"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	2.38095238095238e-05	0	0	0	0	0	0
"192262"	2.38095238095238e-05	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	9.52380952380952e-05	7.14285714285714e-05	0.000166666666666667	2.38095238095238e-05	0	0.000142857142857143	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	2.38095238095238e-05	0	7.14285714285714e-05	0	0	7.14285714285714e-05	0	0	0	0	0
"511795"	0.000166666666666667	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"183395"	4.76190476190476e-05	4.76190476190476e-05	0	0	2.38095238095238e-05	0	0	0	2.38095238095238e-05	0	0	7.14285714285714e-05	0	0	0	0	0	0.000571428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05
"358939"	0	0	0	0	0	0	9.52380952380952e-05	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	2.38095238095238e-05	0	2.38095238095238e-05	0	0	2.38095238095238e-05	4.76190476190476e-05	2.38095238095238e-05	0.000166666666666667	0	0	7.14285714285714e-05	0	0	0	0	0	7.14285714285714e-05	0	2.38095238095238e-05	0
"405780"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0
"114400"	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"558839"	2.38095238095238e-05	0.00030952380952381	0	0	0	0.000428571428571429	0	0	0	2.38095238095238e-05	0	0	0	0.000214285714285714	0.000238095238095238	0.000142857142857143	0	0.000166666666666667	0.00019047619047619	0	0	0	0	0	0.000119047619047619	0	0	0	0	0	0	0.000119047619047619	0	0	0	0	0	2.38095238095238e-05	0	0
"567875"	0	0	4.76190476190476e-05	0	2.38095238095238e-05	0	2.38095238095238e-05	0	0.000166666666666667	7.14285714285714e-05	2.38095238095238e-05	0	0	0	0	2.38095238095238e-05	0	0	0	0	0.000166666666666667	0	0	2.38095238095238e-05	7.14285714285714e-05	0	0.000119047619047619	0	0	0	0	0	0	4.76190476190476e-05	4.76190476190476e-05	2.38095238095238e-05	0	0	0	4.76190476190476e-05
"322737"	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"840961"	0	0	0	2.38095238095238e-05	0	2.38095238095238e-05	2.38095238095238e-05	0	7.14285714285714e-05	9.52380952380952e-05	4.76190476190476e-05	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	2.38095238095238e-05	2.38095238095238e-05	0	4.76190476190476e-05	0	0	0	9.52380952380952e-05	0	0	0	2.38095238095238e-05	2.38095238095238e-05	2.38095238095238e-05	2.38095238095238e-05	0	0
"4407939"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	2.38095238095238e-05	0
"2438203"	0	0	0	9.52380952380952e-05	0	0	0	0	0	0	2.38095238095238e-05	0	0	2.38095238095238e-05	0	4.76190476190476e-05	0	0	0	7.14285714285714e-05	0	0	7.14285714285714e-05	0	0	0	4.76190476190476e-05	0	0	0	2.38095238095238e-05	2.38095238095238e-05	0	2.38095238095238e-05	0	0.000142857142857143	0	0	0	0
"309391"	0.00147619047619048	0.000785714285714286	0.000166666666666667	0.000547619047619048	0.00123809523809524	0.000714285714285714	0.0029047619047619	0.00145238095238095	0.00119047619047619	0.0010952380952381	0.000214285714285714	0.000142857142857143	0.000333333333333333	0.00030952380952381	2.38095238095238e-05	0.000166666666666667	7.14285714285714e-05	0.000166666666666667	0.000380952380952381	0.00152380952380952	0.000333333333333333	0.000476190476190476	0.00119047619047619	0.00126190476190476	0.000404761904761905	0.000595238095238095	0.000357142857142857	4.76190476190476e-05	0.000142857142857143	7.14285714285714e-05	0.0025952380952381	5e-04	0.000523809523809524	0.000119047619047619	0.000285714285714286	0.00166666666666667	0.000571428571428571	0.000642857142857143	2.38095238095238e-05	0.000357142857142857
"321735"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019047619047619	0	0	0	0	0	0	0	0	0	0
"4345850"	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	2.38095238095238e-05	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	4.76190476190476e-05	0	2.38095238095238e-05	0	0	0.000119047619047619	0	2.38095238095238e-05	0	0	0	4.76190476190476e-05	0	0	0
"183970"	4.76190476190476e-05	2.38095238095238e-05	2.38095238095238e-05	0	0.000119047619047619	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	4.76190476190476e-05	0	0	0	0	0	0	9.52380952380952e-05	0	0	0	2.38095238095238e-05	0	0.00019047619047619	0	2.38095238095238e-05	2.38095238095238e-05	0	0	0	0
"192696"	0	0	0	7.14285714285714e-05	2.38095238095238e-05	0	0	7.14285714285714e-05	0	0	4.76190476190476e-05	9.52380952380952e-05	0	0	0	0	0	0	0	0	0	9.52380952380952e-05	0	0.00019047619047619	0	0	0.000595238095238095	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	2.38095238095238e-05	0	0
"185759"	0	2.38095238095238e-05	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"539820"	0	0	0.00030952380952381	0	0	0	0.0024047619047619	0	9.52380952380952e-05	7.14285714285714e-05	0	9.52380952380952e-05	0.00173809523809524	0	0	2.38095238095238e-05	0	0	0	0.000523809523809524	7.14285714285714e-05	0	0.000357142857142857	0.000166666666666667	0.000738095238095238	0	5e-04	0.00395238095238095	0	0	0	0.00019047619047619	0	0.000261904761904762	2.38095238095238e-05	4.76190476190476e-05	0.00507142857142857	0.00602380952380952	0.00311904761904762	0.000214285714285714
"560465"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0
"516761"	4.76190476190476e-05	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	2.38095238095238e-05	0	0	0	0	0	0
"593803"	0.00019047619047619	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"348703"	9.52380952380952e-05	0	0	0	2.38095238095238e-05	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	0.00069047619047619	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0.000166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
"780650"	2.38095238095238e-05	4.76190476190476e-05	0	0.000452380952380952	4.76190476190476e-05	0	9.52380952380952e-05	0.000571428571428571	2.38095238095238e-05	7.14285714285714e-05	0.00342857142857143	4.76190476190476e-05	0.000285714285714286	0.0014047619047619	0	0	0	0.000119047619047619	0	0.00152380952380952	0.000142857142857143	2.38095238095238e-05	0.000119047619047619	9.52380952380952e-05	7.14285714285714e-05	0	0	0	9.52380952380952e-05	0	0	0	4.76190476190476e-05	0	0.000119047619047619	0.00019047619047619	4.76190476190476e-05	0.000285714285714286	0	0
"309179"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0
"362997"	0	0	0.000904761904761905	2.38095238095238e-05	0.000452380952380952	7.14285714285714e-05	0.000142857142857143	0.001	0.00030952380952381	0.00080952380952381	0.000452380952380952	5e-04	0.000166666666666667	0	4.76190476190476e-05	4.76190476190476e-05	0.000142857142857143	0	0	0.00030952380952381	0.00080952380952381	0.00030952380952381	0.00030952380952381	0.00069047619047619	0.000142857142857143	2.38095238095238e-05	0.00185714285714286	0.00019047619047619	0.000238095238095238	0.000404761904761905	2.38095238095238e-05	4.76190476190476e-05	0.00102380952380952	0.000428571428571429	0.000452380952380952	0.000642857142857143	0.00269047619047619	0.0034047619047619	0.000738095238095238	0.000547619047619048
"42372"	0	0	0	2.38095238095238e-05	2.38095238095238e-05	0	0	2.38095238095238e-05	2.38095238095238e-05	0	7.14285714285714e-05	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	2.38095238095238e-05	0.000380952380952381	0.00019047619047619	0	0.000142857142857143	0	0	0	7.14285714285714e-05	0	0	0	0	0
"4369131"	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	2.38095238095238e-05	0	0	0	0.000119047619047619	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"682726"	0	0	0.000142857142857143	0.000166666666666667	4.76190476190476e-05	2.38095238095238e-05	0.000142857142857143	0	4.76190476190476e-05	0	0	0	9.52380952380952e-05	0	0	0	2.38095238095238e-05	0	0	4.76190476190476e-05	4.76190476190476e-05	2.38095238095238e-05	0	0	0	2.38095238095238e-05	2.38095238095238e-05	9.52380952380952e-05	2.38095238095238e-05	0	0	0	0	0	0	0	0.000404761904761905	0.000119047619047619	0.000380952380952381	2.38095238095238e-05
"4404220"	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"290211"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"191108"	7.14285714285714e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"191109"	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"741701"	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	7.14285714285714e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	2.38095238095238e-05
"176094"	0	0	2.38095238095238e-05	0	0	0	0	2.38095238095238e-05	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"531374"	0	0	0	0	0	0	9.52380952380952e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0
"321825"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	0
"336559"	4.76190476190476e-05	7.14285714285714e-05	0.0010952380952381	0	0	0.000476190476190476	2.38095238095238e-05	0	0	0	0.00107142857142857	0	0.000666666666666667	0	0	0.000595238095238095	0	4.76190476190476e-05	0	0	0.000428571428571429	0.00176190476190476	4.76190476190476e-05	2.38095238095238e-05	2.38095238095238e-05	2.38095238095238e-05	2.38095238095238e-05	0	0	0	2.38095238095238e-05	4.76190476190476e-05	0	2.38095238095238e-05	0	0.00133333333333333	2.38095238095238e-05	0	0.00130952380952381	0.00423809523809524
"4425495"	0	0	4.76190476190476e-05	0	0	7.14285714285714e-05	0	0	0	2.38095238095238e-05	0.000142857142857143	0	2.38095238095238e-05	0	0	0.000142857142857143	0	2.38095238095238e-05	0	0	9.52380952380952e-05	0.00030952380952381	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14285714285714e-05	0	0	0.000214285714285714	0.000333333333333333
"539688"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0
"9710"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14285714285714e-05	0	0	0	0	7.14285714285714e-05	0
"1025385"	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"309347"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
"2840201"	2.38095238095238e-05	4.76190476190476e-05	0.000119047619047619	0.000166666666666667	0.000142857142857143	4.76190476190476e-05	0.000142857142857143	0	0.000166666666666667	4.76190476190476e-05	4.76190476190476e-05	0.000119047619047619	0.000119047619047619	0	0	7.14285714285714e-05	0.000261904761904762	7.14285714285714e-05	2.38095238095238e-05	2.38095238095238e-05	0	0.000333333333333333	9.52380952380952e-05	0.000119047619047619	2.38095238095238e-05	0.00121428571428571	0.000142857142857143	0	0	4.76190476190476e-05	4.76190476190476e-05	0	0.000285714285714286	4.76190476190476e-05	0	2.38095238095238e-05	0	0.000166666666666667	7.14285714285714e-05	7.14285714285714e-05
"336133"	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"193213"	2.38095238095238e-05	7.14285714285714e-05	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	2.38095238095238e-05	0	7.14285714285714e-05	0	2.38095238095238e-05	0	0	0	0	4.76190476190476e-05	0	4.76190476190476e-05	0	0	0	0	7.14285714285714e-05	0	0
"211907"	0.000238095238095238	0.000214285714285714	0.000452380952380952	0.00233333333333333	0.001	0.000357142857142857	0.000547619047619048	0.000166666666666667	0.000333333333333333	0.000166666666666667	0.000285714285714286	0.000476190476190476	0.000714285714285714	0.000261904761904762	0.000142857142857143	0.000714285714285714	0.00142857142857143	0.000642857142857143	0.000142857142857143	0.000833333333333333	0.00111904761904762	0.00114285714285714	0.00069047619047619	0.000880952380952381	0.000166666666666667	0.00161904761904762	5e-04	0	0	0.000880952380952381	7.14285714285714e-05	9.52380952380952e-05	0.000595238095238095	0.000285714285714286	0.00030952380952381	0	0	0.00030952380952381	2.38095238095238e-05	0.000833333333333333
"341024"	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	2.38095238095238e-05	0	2.38095238095238e-05	0	4.76190476190476e-05	0	0	0	0	0.000285714285714286	2.38095238095238e-05
"2447244"	2.38095238095238e-05	0	2.38095238095238e-05	0	4.76190476190476e-05	2.38095238095238e-05	0	0	2.38095238095238e-05	0	2.38095238095238e-05	2.38095238095238e-05	0	2.38095238095238e-05	0	0	2.38095238095238e-05	0	0	0	0.000142857142857143	0	0	0	2.38095238095238e-05	0	2.38095238095238e-05	0	0	7.14285714285714e-05	0	7.14285714285714e-05	2.38095238095238e-05	0	0	0	0	0	2.38095238095238e-05	2.38095238095238e-05
"548503"	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	2.38095238095238e-05	0	0	0	0	0
"851668"	0	0	2.38095238095238e-05	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0
"317048"	0.000380952380952381	0.000476190476190476	0.000476190476190476	0	0.000833333333333333	0.00030952380952381	7.14285714285714e-05	0.000428571428571429	0.000119047619047619	0	0.000166666666666667	0.000142857142857143	4.76190476190476e-05	4.76190476190476e-05	0.000142857142857143	0.000142857142857143	0.00030952380952381	0.000238095238095238	0.000238095238095238	0.000380952380952381	0.000714285714285714	5e-04	0.000666666666666667	0.00123809523809524	9.52380952380952e-05	0.000261904761904762	0.000476190476190476	0	0	0.000166666666666667	0.000595238095238095	9.52380952380952e-05	7.14285714285714e-05	7.14285714285714e-05	0.000142857142857143	0.000404761904761905	2.38095238095238e-05	0.00176190476190476	0	0.000166666666666667
"353155"	7.14285714285714e-05	0	0	0	2.38095238095238e-05	0	0	0	0	0	7.14285714285714e-05	0.000238095238095238	0	0.000166666666666667	0	0	0	0	2.38095238095238e-05	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0.000166666666666667	0	0	0	0	0.000119047619047619	0	0	0	0	0
"4311647"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000380952380952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"846477"	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	2.38095238095238e-05	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	2.38095238095238e-05	4.76190476190476e-05	0	0	0	0	0	0	0	2.38095238095238e-05
"179662"	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	2.38095238095238e-05	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	2.38095238095238e-05	0	0	0	0	0	0
"620319"	0.00104761904761905	0.00166666666666667	0	0	0.00238095238095238	0	0	0	0	0	0.0114761904761905	0.000119047619047619	0	0	0	0.000785714285714286	0.0014047619047619	9.52380952380952e-05	0	0	0.000714285714285714	0	0	0	2.38095238095238e-05	2.38095238095238e-05	0.00178571428571429	0	0	0.0030952380952381	0	0	0	0	0	0	0	0	0	0
"688934"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"268425"	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	2.38095238095238e-05	0	0	0	0	2.38095238095238e-05	0	0	0	0	0	0	0	0	0	0	2.38095238095238e-05	0.000166666666666667	0	0	0	0	0	0	0
"524891"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76190476190476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
